DATE,Yield_1M,Yield_3M,Yield_6M,Yield_1Y,Yield_2Y,Yield_3Y,Yield_5Y,Yield_7Y,Yield_10Y,Yield_20Y,Yield_30Y
2016-11-07,0.2798041827415091,0.4095803234600715,0.5392723095484994,0.675499975681305,0.842199981212616,1.01909995079041,1.34479999542236,1.60570001602173,1.89049994945526,2.44120001792908,2.83109998703003
2016-11-08,0.2798041827415091,0.4295384114918095,0.5592174604002418,0.718299984931946,0.888599991798401,1.07000005245209,1.3992999792099,1.65680003166199,1.93229997158051,2.47040009498596,2.86039996147156
2016-11-09,0.29977522474714235,0.44949450809588015,0.5592174604002418,0.731899976730347,0.937699973583221,1.16110002994537,1.55780005455017,1.85300004482269,2.15109992027283,2.71020007133484,3.13120007514954
2016-11-10,0.29977522474714235,0.479424919944275,0.5891314577139029,0.753700017929077,0.963500022888184,1.20340001583099,1.6298999786377,1.93710005283356,2.23140001296997,2.77110004425049,3.22679996490479
2016-11-14,0.31974427273943395,0.5492451336050344,0.6489460329778011,0.793299973011017,1.03279995918274,1.29200005531311,1.73090004920959,2.03259992599487,2.31319999694824,2.83310008049011,3.27189993858337
2016-11-15,0.29977522474714235,0.5093508533151762,0.6090716371920366,0.809000015258789,1.05060005187988,1.31330001354218,1.75390005111694,2.05130004882812,2.32209992408752,2.81550002098083,3.23420000076294
2016-11-16,0.31974427273943395,0.4694486136696505,0.6190409814605069,0.791400015354156,1.04460000991821,1.3128000497818,1.75510001182556,2.04909992218018,2.31209993362427,2.78080010414124,3.18449997901917
2016-11-17,0.29977522474714235,0.439516708697435,0.6090716371920366,0.81139999628067,1.07379996776581,1.34739995002747,1.80079996585846,2.10630011558533,2.38199996948242,2.86269998550415,3.27699995040894
2016-11-18,0.2798041827415091,0.439516708697435,0.599101795959668,0.829500019550323,1.10800004005432,1.39289999008179,1.85940003395081,2.16770005226135,2.43409991264343,2.86680006980896,3.28180003166199
2016-11-21,0.2798041827415091,0.4594718097366924,0.599101795959668,0.828999996185303,1.11010003089905,1.39359998703003,1.85370004177094,2.15720009803772,2.42190003395081,2.86030006408691,3.26570010185242
2016-11-22,0.3397113271162452,0.4894007286103623,0.6090716371920366,0.834800004959106,1.11160004138947,1.38680005073547,1.83720004558563,2.14109992980957,2.41330003738403,2.8668999671936,3.27760004997253
2016-11-23,0.3496941068233715,0.5093508533151762,0.6290098288145775,0.857400000095367,1.16040003299713,1.44869995117188,1.90240001678467,2.19689989089966,2.45250010490417,2.88280010223389,3.29239988327026
2016-11-25,0.3397113271162452,0.4894007286103623,0.6190409814605069,0.857200026512146,1.15470004081726,1.44449996948242,1.90450000762939,2.20190000534058,2.45560002326965,2.86929988861084,3.26869988441467
2016-11-28,0.31974427273943395,0.479424919944275,0.599101795959668,0.84960001707077,1.13390004634857,1.41729998588562,1.86940002441406,2.16190004348755,2.41499996185303,2.85019993782043,3.2525999546051
2016-11-29,0.3397113271162452,0.479424919944275,0.599101795959668,0.844099998474121,1.12039995193481,1.40199995040894,1.85490000247955,2.14759993553162,2.39820003509521,2.81780004501343,3.20639991760254
2016-11-30,0.3796394566160041,0.479424919944275,0.6190409814605069,0.856400012969971,1.14279997348785,1.43400001525879,1.90359997749329,2.20840001106262,2.46909999847412,2.89129996299744,3.27690005302429
2016-12-01,0.31974427273943395,0.479424919944275,0.599101795959668,0.867699980735779,1.17879998683929,1.48329997062683,1.96870005130768,2.28439998626709,2.55539989471436,2.98000001907349,3.3617000579834
2016-12-02,0.3397113271162452,0.4894007286103623,0.6090716371920366,0.861500024795532,1.14219999313354,1.43229997158051,1.91089999675751,2.22989988327026,2.50789999961853,2.94779992103577,3.34450006484985
2016-12-05,0.3397113271162452,0.4894007286103623,0.6290098288145775,0.870700001716614,1.15579998493195,1.44400000572205,1.91349995136261,2.22370004653931,2.49259996414185,2.92179989814758,3.31750011444092
2016-12-06,0.3496941068233715,0.4894007286103623,0.6290098288145775,0.859799981117249,1.14400005340576,1.43369996547699,1.90820002555847,2.22300004959106,2.49729990959167,2.94120001792908,3.34949994087219
2016-12-07,0.3796394566160041,0.5193251694531836,0.6290098288145775,0.857200026512146,1.12750005722046,1.40429997444153,1.86370003223419,2.17479991912842,2.45149993896484,2.89499998092651,3.29029989242554
2016-12-08,0.38962024360318737,0.5093508533151762,0.6190409814605069,0.867699980735779,1.1382999420166,1.42139995098114,1.89830005168915,2.22530007362366,2.51799988746643,2.97749996185303,3.37490010261536
2016-12-09,0.4095803234600504,0.5392723095484903,0.6389781793038576,0.879499971866608,1.16240000724792,1.45949995517731,1.95679998397827,2.292799949646,2.58789992332458,3.04080009460449,3.43580007553101
2016-12-12,0.4195596164291736,0.5093508533151762,0.6389781793038576,0.905099987983704,1.1713000535965,1.45940005779266,1.95340001583099,2.29299998283386,2.59130001068115,3.03500008583069,3.44449996948242
2016-12-13,0.4694486136696009,0.5392723095484903,0.6589133898860174,0.904999971389771,1.19739997386932,1.48790001869202,1.9679000377655,2.29469990730286,2.58360004425049,3.01349997520447,3.40499997138977
2016-12-14,0.4894007286103949,0.5492451336050344,0.6589133898860174,0.962199985980988,1.29639995098114,1.59889996051788,2.06870007514954,2.375,2.63730001449585,3.01959991455078,3.39800000190735
2016-12-15,0.4794249199442593,0.5093508533151762,0.6489460329778011,0.947899997234344,1.3157000541687,1.64540004730225,2.14289999008179,2.45110011100769,2.69639992713928,3.03369998931885,3.41490006446838
2016-12-16,0.459471809736746,0.5093508533151762,0.6489460329778011,0.943300008773804,1.30079996585846,1.62590003013611,2.12430000305176,2.4400999546051,2.69980001449585,3.06909990310669,3.45169997215271
2016-12-19,0.44949450809589,0.5193251694531836,0.6489460329778011,0.91949999332428,1.27020001411438,1.58819997310638,2.07520008087158,2.38380002975464,2.63800001144409,2.99930000305176,3.3717999458313
2016-12-20,0.4794249199442593,0.5193251694531836,0.6589133898860174,0.901400029659271,1.27219998836517,1.60090005397797,2.09800004959106,2.41129994392395,2.66950011253357,3.03660011291504,3.41569995880127
2016-12-21,0.459471809736746,0.5193251694531836,0.6489460329778011,0.901000022888184,1.2548999786377,1.58050000667572,2.07909989356995,2.39159989356995,2.64540004730225,3.00729990005493,3.38150000572205
2016-12-22,0.4195596164291736,0.5093508533151762,0.6489460329778011,0.895699977874756,1.25150001049042,1.58140003681183,2.08579993247986,2.39939999580383,2.65149998664856,3.01099991798401,3.38590002059937
2016-12-23,0.4195596164291736,0.5193251694531836,0.6489460329778011,0.9064000248909,1.25950002670288,1.58510005474091,2.08270001411438,2.39330005645752,2.64560008049011,3.00990009307861,3.37879991531372
2016-12-27,0.4993760397174175,0.5093508533151762,0.6589133898860174,0.936600029468536,1.28880000114441,1.61269998550415,2.10689997673035,2.41560006141663,2.66750001907349,3.03539991378784,3.40440011024475
2016-12-28,0.4794249199442593,0.5292989881811268,0.6190409814605069,0.91949999332428,1.25859999656677,1.57219994068146,2.05539989471436,2.36100006103516,2.61290001869202,2.97979998588562,3.34789991378784
2016-12-29,0.38962024360318737,0.4694486136696505,0.6190409814605069,0.89520001411438,1.21630001068115,1.52230000495911,2.00589990615845,2.31949996948242,2.58459997177124,2.97580003738403,3.3503999710083
2016-12-30,0.43951670869749754,0.5093508533151762,0.6190409814605069,0.897700011730194,1.20179998874664,1.50139999389648,1.978600025177,2.28640007972717,2.5466001033783,2.95040011405945,3.3283998966217
2017-01-03,0.5193251694532405,0.5292989881811268,0.6489460329778011,0.915300011634827,1.22239995002747,1.51769995689392,1.98269999027252,2.28250002861023,2.5378999710083,2.93160009384155,3.2853000164032
2017-01-04,0.4894007286103949,0.5292989881811268,0.6290098288145775,0.90420001745224,1.23870003223419,1.53439998626709,1.98759996891022,2.2836000919342,2.54290008544922,2.93589997291565,3.29080009460449
2017-01-05,0.509350853315139,0.5193251694531836,0.6190409814605069,0.868099987506866,1.18550002574921,1.47039997577667,1.91120004653931,2.20059990882874,2.45560002326965,2.8478000164032,3.19530010223389
2017-01-06,0.4993760397174175,0.5292989881811268,0.6090716371920366,0.882200002670288,1.23239994049072,1.53090000152588,1.97269999980927,2.25309991836548,2.49659991264343,2.88549995422363,3.23709988594055
2017-01-09,0.4993760397174175,0.49937603971745065,0.599101795959668,0.872099995613098,1.20560002326965,1.49590003490448,1.9316999912262,2.21020007133484,2.45269989967346,2.84739995002747,3.208899974823
2017-01-10,0.509350853315139,0.5193251694531836,0.599101795959668,0.857100009918213,1.20899999141693,1.50129997730255,1.9313999414444,2.20840001106262,2.45510005950928,2.85050010681152,3.20539999008179
2017-01-11,0.509350853315139,0.5193251694531836,0.599101795959668,0.875800013542175,1.20379996299744,1.49269998073578,1.92820000648499,2.20589995384216,2.44589996337891,2.8345000743866,3.19269990921021
2017-01-12,0.5193251694532405,0.5193251694531836,0.5891314577139029,0.86080002784729,1.19490003585815,1.48199999332428,1.91159999370575,2.18849992752075,2.43440008163452,2.83789992332458,3.18930006027222
2017-01-13,0.5193251694532405,0.5292989881811268,0.6090716371920366,0.881399989128113,1.21819996833801,1.51139998435974,1.94860005378723,2.22589993476868,2.46770000457764,2.86969995498657,3.22129988670349
2017-01-17,0.5193251694532405,0.5492451336050344,0.6190409814605069,0.849500000476837,1.17110002040863,1.45290005207062,1.87940001487732,2.15590000152588,2.40289998054504,2.81520009040833,3.16359996795654
2017-01-18,0.4794249199442593,0.5292989881811268,0.6290098288145775,0.883400022983551,1.23529994487762,1.53589999675751,1.97710001468658,2.25340008735657,2.49309992790222,2.89000010490417,3.22950005531311
2017-01-19,0.4694486136696009,0.5193251694531836,0.6190409814605069,0.887199997901917,1.25059998035431,1.56029999256134,2.01609992980957,2.30209994316101,2.54609990119934,2.92659997940063,3.2739999294281
2017-01-20,0.459471809736746,0.49937603971745065,0.6190409814605069,0.875299990177155,1.21560001373291,1.52699995040894,2.00180006027222,2.30130004882812,2.55399990081787,2.94199991226196,3.28480005264282
2017-01-23,0.459471809736746,0.5093508533151762,0.5891314577139029,0.822200000286102,1.15980005264282,1.46220004558563,1.92349994182587,2.22049999237061,2.47930002212524,2.8798999786377,3.21300005912781
2017-01-24,0.4993760397174175,0.5093508533151762,0.6190409814605069,0.861000001430511,1.20940005779266,1.51909995079041,1.98749995231628,2.28629994392395,2.54410004615784,2.94210004806519,3.27839994430542
2017-01-25,0.4794249199442593,0.49937603971745065,0.6090716371920366,0.85589998960495,1.2282999753952,1.55420005321503,2.03909993171692,2.34310007095337,2.60240006446838,3.00169992446899,3.33610010147095
2017-01-26,0.4894007286103949,0.5093508533151762,0.6190409814605069,0.860599994659424,1.20940005779266,1.52479994297028,2.00929999351501,2.32139992713928,2.58890008926392,2.98230004310608,3.32559990882874
2017-01-27,0.4894007286103949,0.5193251694531836,0.6290098288145775,0.871500015258789,1.20679998397827,1.51760005950928,1.99749994277954,2.3043999671936,2.56609988212585,2.95930004119873,3.28999996185303
2017-01-30,0.4894007286103949,0.5093508533151762,0.6290098288145775,0.869099974632263,1.20350003242493,1.51400005817413,1.99460005760193,2.3034999370575,2.5689001083374,2.97729992866516,3.32719993591309
2017-01-31,0.4993760397174175,0.5193251694531836,0.6389781793038576,0.873199999332428,1.1985000371933,1.49650001525879,1.95860004425049,2.2600998878479,2.52579998970032,2.94600009918213,3.29419994354248
2017-02-01,0.4993760397174175,0.5093508533151762,0.6489460329778011,0.873199999332428,1.21850001811981,1.52559995651245,1.99230003356934,2.29220008850098,2.55320000648499,2.96700000762939,3.32850003242493
2017-02-02,0.4993760397174175,0.5193251694531836,0.6389781793038576,0.849399983882904,1.20120000839233,1.51119995117188,1.9805999994278,2.2827000617981,2.54710006713867,2.96819996833801,3.33540010452271
2017-02-03,0.4894007286103949,0.5093508533151762,0.6290098288145775,0.869000017642975,1.21370005607605,1.51760005950928,1.98269999027252,2.28769993782043,2.55940008163452,2.99130010604858,3.3643000125885
2017-02-06,0.4794249199442593,0.5292989881811268,0.6190409814605069,0.838500022888184,1.16240000724792,1.45519995689392,1.91139996051788,2.21449995040894,2.48690009117126,2.92709994316101,3.30859994888306
2017-02-07,0.509350853315139,0.5292989881811268,0.6290098288145775,0.843999981880188,1.16830003261566,1.45529997348785,1.89740002155304,2.1907000541687,2.457200050354,2.89759993553162,3.2739999294281
2017-02-08,0.5193251694532405,0.5392723095484903,0.6290098288145775,0.855099976062775,1.1541999578476,1.4313999414444,1.86679995059967,2.15499997138977,2.4128999710083,2.83629989624023,3.20099997520447
2017-02-09,0.509350853315139,0.5392723095484903,0.6389781793038576,0.86870002746582,1.1936000585556,1.4831999540329,1.92960000038147,2.22309994697571,2.48329997062683,2.89439988136292,3.26419997215271
2017-02-10,0.509350853315139,0.5492451336050344,0.6389781793038576,0.862900018692017,1.2039999961853,1.49800002574921,1.94260001182556,2.23320007324219,2.4925000667572,2.90199995040894,3.2613000869751
2017-02-13,0.4993760397174175,0.5193251694531836,0.6290098288145775,0.8817999958992,1.2121000289917,1.50820004940033,1.9617999792099,2.25570011138916,2.51349997520447,2.92219996452332,3.27519989013672
2017-02-14,0.509350853315139,0.5392723095484903,0.6589133898860174,0.91159999370575,1.25670003890991,1.56239998340607,2.02080011367798,2.30970001220703,2.55789995193481,2.96040010452271,3.3125
2017-02-15,0.5292989881811392,0.5392723095484903,0.6688802500779378,0.92739999294281,1.28480005264282,1.5958000421524,2.05570006370544,2.34319996833801,2.59050011634827,2.99239993095398,3.33349990844727
2017-02-16,0.509350853315139,0.5292989881811268,0.6589133898860174,0.895299971103668,1.23650002479553,1.53729999065399,1.99020004272461,2.27999997138977,2.5353000164032,2.95210003852844,3.28970003128052
2017-02-17,0.4993760397174175,0.5292989881811268,0.6589133898860174,0.894699990749359,1.2179000377655,1.51199996471405,1.96150004863739,2.25079989433289,2.5064001083374,2.93020009994507,3.26920008659363
2017-02-21,0.4894007286103949,0.5292989881811268,0.6888124805110165,0.91159999370575,1.22699999809265,1.51740002632141,1.96539998054504,2.25480008125305,2.51040005683899,2.9342999458313,3.28340005874634
2017-02-22,0.4694486136696009,0.5193251694531836,0.6788466136031273,0.895399987697601,1.22099995613098,1.51479995250702,1.96099996566772,2.24720001220703,2.50149989128113,2.93589997291565,3.28520011901855
2017-02-23,0.38962024360318737,0.5093508533151762,0.6589133898860174,0.894500017166138,1.19159996509552,1.47520005702972,1.91820001602173,2.20580005645752,2.46289992332458,2.91199994087219,3.27309989929199
2017-02-24,0.3996005325346071,0.5193251694531836,0.6489460329778011,0.856599986553192,1.14909994602203,1.42449998855591,1.85420000553131,2.13599991798401,2.39280009269714,2.84680008888245,3.19630002975464
2017-02-27,0.43951670869749754,0.49937603971745065,0.6788466136031273,0.896700024604797,1.21249997615814,1.49290001392365,1.9186999797821,2.19490003585815,2.44379997253418,2.87569999694824,3.23049998283386
2017-02-28,0.3996005325346071,0.5292989881811268,0.6888124805110165,0.916400015354156,1.2367000579834,1.52009999752045,1.94110000133514,2.20499992370605,2.43700003623962,2.85570001602173,3.21189999580383
2017-03-01,0.459471809736746,0.6290098288145912,0.7884438465247605,0.972299993038177,1.30069994926453,1.60080003738403,2.04200005531311,2.30920004844666,2.53769993782043,2.95830011367798,3.31220006942749
2017-03-02,0.5193251694532405,0.6688802500779183,0.8382409236936206,1.01839995384216,1.3367999792099,1.63789999485016,2.08209991455078,2.34710001945496,2.57019996643066,2.9835000038147,3.33419990539551
2017-03-03,0.5592174604002255,0.7087427246730083,0.8382409236936206,1.00800001621246,1.32550001144409,1.625,2.07039999961853,2.33879995346069,2.56439995765686,2.9728000164032,3.32649993896484
2017-03-06,0.5592174604002255,0.7386343675235403,0.8282825001100318,1.0168000459671,1.3260999917984,1.62360000610352,2.07010006904602,2.34050011634827,2.56900000572205,2.99000000953674,3.35579991340637
2017-03-07,0.549245133605075,0.7585596477392686,0.8681132196840375,1.03120005130768,1.33150005340576,1.62839996814728,2.07559990882874,2.34400010108948,2.56809997558594,2.9841001033783,3.35179996490479
2017-03-08,0.5392723095485211,0.7286709829597262,0.8581562834312391,1.08140003681183,1.3775999546051,1.67900002002716,2.13470005989075,2.40590000152588,2.62930011749268,3.03670001029968,3.39569997787476
2017-03-09,0.4993760397174175,0.7286709829597262,0.8780696602585698,1.09829998016357,1.396399974823,1.70340001583099,2.17070007324219,2.44970011711121,2.6784999370575,3.08179998397827,3.43269991874695
2017-03-10,0.5991017959596344,0.748597255766873,0.8880256052042645,1.0929000377655,1.38419997692108,1.6871999502182,2.14849996566772,2.42600011825562,2.66000008583069,3.08060002326965,3.41389989852905
2017-03-13,0.6888124805110398,0.7884438465247677,0.9278444296850189,1.12880003452301,1.40520000457764,1.70980000495911,2.17890000343323,2.45910000801086,2.69280004501343,3.11179995536804,3.44700002670288
2017-03-14,0.7685215434900516,0.7784829430687608,0.9278444296850189,1.12539994716644,1.40129995346069,1.70490002632141,2.16969990730286,2.44470000267029,2.67190003395081,3.08080005645752,3.41400003433228
2017-03-15,0.708742724673019,0.7286709829597262,0.8880256052042645,1.09080004692078,1.33860003948212,1.62000000476837,2.06380009651184,2.33780002593994,2.57719993591309,3.01909995079041,3.34509992599487
2017-03-16,0.6788466136031135,0.7286709829597262,0.8880256052042645,1.08449995517731,1.355299949646,1.64199995994568,2.08699989318848,2.36220002174377,2.60249996185303,3.04340004920959,3.37610006332397
2017-03-17,0.708742724673019,0.7286709829597262,0.8681132196840375,1.07149994373322,1.3474999666214,1.62890005111694,2.06439995765686,2.33570003509521,2.5738000869751,3.0139000415802,3.35700011253357
2017-03-20,0.6987778508512322,0.7585596477392686,0.8880256052042645,1.06260001659393,1.31980001926422,1.59689998626709,2.03309988975525,2.30489993095398,2.54139995574951,2.98070001602173,3.33229994773865
2017-03-21,0.758559647739199,0.7685215434900589,0.907936008406385,1.04579997062683,1.28989994525909,1.56190001964569,1.99479997158051,2.26519989967346,2.5006000995636,2.94079995155334,3.29349994659424
2017-03-22,0.7386343675235324,0.7685215434900589,0.8979810545703937,1.02690005302429,1.28100001811981,1.55089998245239,1.97720003128052,2.2441999912262,2.47560000419617,2.90720009803772,3.26950001716614
2017-03-23,0.7286709829597681,0.7585596477392686,0.8979810545703937,1.02499997615814,1.27569997310638,1.54770004749298,1.9805999994278,2.25139999389648,2.48309993743896,2.90840005874634,3.27519989013672
2017-03-24,0.7286709829597681,0.7784829430687608,0.8880256052042645,1.04100000858307,1.27240002155304,1.53949999809265,1.97169995307922,2.24119997024536,2.46939992904663,2.88849997520447,3.2558000087738
2017-03-27,0.7286709829597681,0.7784829430687608,0.907936008406385,1.04229998588562,1.27849996089935,1.54069995880127,1.96000003814697,2.22199988365173,2.44709992408752,2.86980009078979,3.23370003700256
2017-03-28,0.7485972557668961,0.7784829430687608,0.9178904667614436,1.07469999790192,1.31560003757477,1.58329999446869,2.00690007209778,2.26749992370605,2.48839998245239,2.90569996833801,3.26990008354187
2017-03-29,0.758559647739199,0.7784829430687608,0.9178904667614436,1.0592999458313,1.28170001506805,1.54519999027252,1.96889996528625,2.23070001602173,2.45440006256104,2.8798999786377,3.2386999130249
2017-03-30,0.7485972557668961,0.7784829430687608,0.907936008406385,1.05099999904633,1.29820001125336,1.56939995288849,1.99890005588531,2.26489996910095,2.49219989776611,2.92030000686646,3.29069995880127
2017-03-31,0.7386343675235324,0.7585596477392686,0.907936008406385,1.05509996414185,1.27929997444153,1.54069995880127,1.9675999879837,2.23729991912842,2.46970009803772,2.90619993209839,3.28509998321533
2017-04-03,0.7286709829597681,0.7884438465247677,0.9178904667614436,1.04789996147156,1.25909996032715,1.50360000133514,1.91120004653931,2.17759990692139,2.41459989547729,2.86069989204407,3.24000000953674
2017-04-04,0.7685215434900516,0.7884438465247677,0.9178904667614436,1.05159997940063,1.27479994297028,1.51489996910095,1.91380000114441,2.18050003051758,2.42219996452332,2.87210011482239,3.2639000415802
2017-04-05,0.7685215434900516,0.7984042539074815,0.9278444296850189,1.05949997901917,1.25789999961853,1.48689997196198,1.88180005550385,2.15300011634827,2.40300011634827,2.86420011520386,3.25149989128113
2017-04-06,0.7784829430687992,0.7884438465247677,0.9377978972262934,1.0628000497818,1.26820003986359,1.49930000305176,1.89339995384216,2.16230010986328,2.40980005264282,2.86910009384155,3.25500011444092
2017-04-07,0.7685215434900516,0.8183235806507243,0.9477508694346939,1.0896999835968,1.31679999828339,1.55879998207092,1.95340001583099,2.21160006523132,2.4433000087738,2.8856999874115,3.27099990844727
2017-04-10,0.7685215434900516,0.8183235806507243,0.9676553280498443,1.09309995174408,1.30770003795624,1.54429996013641,1.93659996986389,2.19519996643066,2.42689990997314,2.86610007286072,3.25250005722046
2017-04-11,0.7386343675235324,0.8183235806507243,0.9377978972262934,1.06809997558594,1.26349997520447,1.48650002479553,1.86769998073578,2.12739992141724,2.36660003662109,2.81609988212585,3.19429993629456
2017-04-12,0.7685215434900516,0.8083641652663568,0.9477508694346939,1.07050001621246,1.25520002841949,1.47239995002747,1.84739995002747,2.10459995269775,2.34380006790161,2.79909992218018,3.17249989509583
2017-04-13,0.758559647739199,0.8083641652663568,0.9377978972262934,1.06019997596741,1.22930002212524,1.43610000610352,1.80130004882812,2.05679988861084,2.29999995231628,2.77259993553162,3.15030002593994
2017-04-17,0.758559647739199,0.828282500110012,0.9377978972262934,1.06340003013611,1.22710001468658,1.44019997119904,1.8202999830246,2.08319997787476,2.32780003547668,2.79760003089905,3.18409991264343
2017-04-18,0.758559647739199,0.8183235806507243,0.9377978972262934,1.041100025177,1.18879997730255,1.38409996032715,1.74140000343323,1.99639999866486,2.24049997329712,2.71399998664856,3.09800004959106
2017-04-19,0.7485972557668961,0.8083641652663568,0.9377978972262934,1.04050004482269,1.20070004463196,1.40620005130768,1.77530002593994,2.03390002250671,2.27670001983643,2.74440002441406,3.13759994506836
2017-04-20,0.7286709829597681,0.7884438465247677,0.9278444296850189,1.0456999540329,1.22019994258881,1.43350005149841,1.80850005149841,2.06719994544983,2.30640006065369,2.76410007476807,3.15949988365173
2017-04-21,0.7187071020259976,0.7884438465247677,0.9178904667614436,1.04349994659424,1.20759999752045,1.41890001296997,1.79610002040863,2.0576000213623,2.30010008811951,2.76480007171631,3.15910005569458
2017-04-24,0.7386343675235324,0.8083641652663568,0.9577033463594241,1.07070004940033,1.25049996376038,1.46420001983643,1.83870005607605,2.09870004653931,2.34179997444153,2.80419993400574,3.19379997253418
2017-04-25,0.7286709829597681,0.8183235806507243,0.9776068145551797,1.10459995269775,1.30050003528595,1.51919996738434,1.89690005779266,2.15989995002747,2.40569996833801,2.86380004882812,3.25920009613037
2017-04-26,0.7386343675235324,0.828282500110012,0.9875578059247674,1.10060000419617,1.28400003910065,1.49609994888306,1.86880004405975,2.13129997253418,2.37840008735657,2.84080004692078,3.2393000125885
2017-04-27,0.6987778508512322,0.8083641652663568,0.9776068145551797,1.08619999885559,1.26279997825623,1.47309994697571,1.84669995307922,2.1110999584198,2.36159992218018,2.83529996871948,3.23370003700256
2017-04-28,0.6788466136031135,0.7984042539074815,0.9875578059247674,1.11909997463226,1.27830004692078,1.48129999637604,1.84739995002747,2.10630011558533,2.35170006752014,2.8264000415802,3.22250008583069
2017-05-01,0.6688802500779941,0.828282500110012,0.9776068145551797,1.10989999771118,1.28960001468658,1.50020003318787,1.87300002574921,2.13750004768372,2.3889000415802,2.86789989471436,3.27729988098145
2017-05-02,0.7187071020259976,0.8183235806507243,0.9875578059247674,1.10300004482269,1.27300000190735,1.47549998760223,1.83930003643036,2.10150003433228,2.35389995574951,2.83689999580383,3.24839997291565
2017-05-03,0.7286709829597681,0.8481988514509262,0.9975083022077879,1.13390004634857,1.31159996986389,1.52059996128082,1.88839995861053,2.14730000495911,2.39219999313354,2.85220003128052,3.23040008544922
2017-05-04,0.708742724673019,0.8581562834312303,0.9975083022077879,1.14869999885559,1.32219994068146,1.53579998016357,1.91460001468658,2.17880010604858,2.42540001869202,2.8814001083374,3.25250005722046
2017-05-05,0.708742724673019,0.8979810545704044,1.0074583034536222,1.15030002593994,1.32550001144409,1.53859996795654,1.91279995441437,2.17339992523193,2.42000007629395,2.88260006904602,3.23399996757507
2017-05-08,0.7286709829597681,0.9079360084063561,1.017407809711451,1.15499997138977,1.34700000286102,1.56120002269745,1.9349000453949,2.19989991188049,2.45160007476807,2.90630006790161,3.27309989929199
2017-05-09,0.7386343675235324,0.9079360084063561,1.0373053374600316,1.1816999912262,1.36679995059967,1.58519995212555,1.96650004386902,2.23099994659424,2.47729992866516,2.92639994621277,3.28559994697571
2017-05-10,0.708742724673019,0.8979810545704044,1.0373053374600316,1.18190002441406,1.3688999414444,1.58570003509521,1.96519994735718,2.23130011558533,2.4811999797821,2.92840003967285,3.27710008621216
2017-05-11,0.6788466136031135,0.8880256052042673,1.0373053374600316,1.18729996681213,1.35430002212524,1.56749999523163,1.9485000371933,2.21519994735718,2.46630001068115,2.92440009117126,3.26749992370605
2017-05-12,0.6888124805110398,0.8780696602585804,1.0273568210304753,1.15460002422333,1.30519998073578,1.5058000087738,1.87549996376038,2.14330005645752,2.40420007705688,2.88680005073547,3.22569990158081
2017-05-15,0.7286709829597681,0.8979810545704044,1.017407809711451,1.15040004253387,1.30910003185272,1.51450002193451,1.88750004768372,2.15560007095337,2.41729998588562,2.90380001068115,3.23729991912842
2017-05-16,0.7187071020259976,0.8979810545704044,1.0373053374600316,1.14740002155304,1.30729997158051,1.50979995727539,1.87670004367828,2.14140009880066,2.40129995346069,2.88700008392334,3.22119998931885
2017-05-17,0.7187071020259976,0.8979810545704044,0.9975083022077879,1.11619997024536,1.25859999656677,1.44249999523163,1.78390002250671,2.03830003738403,2.29640007019043,2.7953999042511,3.13759994506836
2017-05-18,0.7286709829597681,0.9278444296850273,1.017407809711451,1.12709999084473,1.27670001983643,1.46169996261597,1.79990005493164,2.04959988594055,2.30100011825562,2.78940010070801,3.13720011711121
2017-05-19,0.708742724673019,0.9178904667614513,1.0273568210304753,1.13039994239807,1.28419995307922,1.47090005874634,1.8092999458313,2.05690002441406,2.30320000648499,2.77710008621216,3.12389993667603
2017-05-22,0.6987778508512322,0.9278444296850273,1.0472533590492763,1.16069996356964,1.29059994220734,1.47409999370575,1.81889998912811,2.07030010223389,2.31590008735657,2.78800010681152,3.1438000202179
2017-05-23,0.758559647739199,0.9178904667614513,1.0770944552675774,1.17299997806549,1.31379997730255,1.50680005550385,1.86049997806549,2.11159992218018,2.35209989547729,2.82109999656677,3.19059991836548
2017-05-24,0.758559647739199,0.9278444296850273,1.067147917903815,1.15320003032684,1.29779994487762,1.48329997062683,1.82539999485016,2.07590007781982,2.32249999046326,2.79640007019043,3.15750002861023
2017-05-25,0.7187071020259976,0.9377978972262976,1.0770944552675774,1.16980004310608,1.29579997062683,1.47739994525909,1.81930005550385,2.0683000087738,2.31290006637573,2.79340004920959,3.15350008010864
2017-05-26,0.7485972557668961,0.9377978972262976,1.0770944552675774,1.16019999980927,1.29030001163483,1.47930002212524,1.82650005817413,2.0725998878479,2.31270003318787,2.79469990730286,3.14580011367798
2017-05-30,0.7685215434900516,0.9278444296850273,1.067147917903815,1.16550004482269,1.28489995002747,1.45980000495911,1.79019999504089,2.03220009803772,2.27279996871948,2.75620007514954,3.11439990997314
2017-05-31,0.8581562834312906,0.9776068145551934,1.0770944552675774,1.18869996070862,1.28400003910065,1.45570003986359,1.78910005092621,2.03029990196228,2.26679992675781,2.74449992179871,3.09680008888245
2017-06-01,0.8183235806506727,0.9776068145551934,1.067147917903815,1.18739998340607,1.292799949646,1.46599996089935,1.79700005054474,2.03649997711182,2.27290010452271,2.74799990653992,3.08990001678467
2017-06-02,0.8183235806506727,0.9776068145551934,1.057200885847478,1.18079996109009,1.28740000724792,1.442999958992,1.74489998817444,1.97339999675751,2.20580005645752,2.67350006103516,3.02519989013672
